127.0.0.1 - - [02/Jul/2016:08:58:02 -0500] "GET /ProyectoAnsa/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/css/style9.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/css/demo.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/struts/themes/trontastic/jquery-ui.css?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/css/reset.css HTTP/1.1" 404 1056
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/imagenes/f.jpg HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.woff HTTP/1.1" 404 1122
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.ui.struts2.min.js?s2j=3.7.0&s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.widget.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.button.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:03 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.mouse.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:04 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.position.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:58:04 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.dialog.min.js?s2j=3.7.0 HTTP/1.1" 304 -
